,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
54,Delaware,Q2 15:0,2,8,Pass Incompletion,24,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete deep left to #87 D.Lewis thrown to TECH02 QB hurried by #8 J.Fields and #42 S.Leota,401757295233,3,7
55,Delaware,Q2 15:0,3,8,Pass Incompletion,24,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete deep left to #87 D.Lewis thrown to TECH00 broken up by #11 C.Woods,401757295236,3,7
56,Delaware,Q2 11:5,4,8,Field Goal Good,24,41,"#91 N.Reed field goal attempt from 41 yards GOOD (H: #99 B.Lach, LS: #49 M.Sills), clock 11:05",401757295239,6,7
57,Louisiana Tech,Q2 10:58,1,10,Kickoff,65,26,#91 N.Reed kickoff 65 yards to the TECH00 #1 D.Gandy return 26 yards to the TECH26 (#1 N.Evans; #36 N.Eatmon),401757295242,6,7
58,Louisiana Tech,Q2 10:58,1,10,Pass Incompletion,26,0,No Huddle-Shotgun #7 E.Bullock pass incomplete short left to #4 C.Thevenin thrown to TECH20,401757295247,7,6
59,Louisiana Tech,Q2 10:58,2,10,Pass Reception,26,14,"No Huddle-Shotgun #7 E.Bullock pass complete short left to #16 M.Singleton Jr. caught at TECH26, for 14 yards to the TECH40 (#14 K.Ali; #10 B.Matthews), 1ST DOWN",401757295250,7,6
60,Louisiana Tech,Q2 10:58,1,10,Penalty,40,15,"No Huddle-Shotgun #7 E.Bullock pass incomplete deep left to #18 M.Jackson thrown to DEL40 PENALTY DEL Roughing The Passer (#33 T.Scott III) 15 yards from TECH40 to DEL45, 1ST DOWN. NO PLAY",401757295255,7,6
61,Louisiana Tech,Q2 10:21,1,10,Pass Interception Return,55,5,"No Huddle-Shotgun #7 E.Bullock pass intercepted by #1 N.Evans at DEL40 QB hurried by #93 J.Hall, End Of Play",401757295259,7,6
62,Delaware,Q2 10:21,1,10,Pass Reception,60,8,"No Huddle-Shotgun #4 N.Minicucci pass complete short left to #41 C.Witthoft caught at DEL45, for 8 yards to the DEL48 (#7 J.Shelby Jr.)",401757295265,6,7
63,Delaware,Q2 10:21,2,2,Rush,52,5,"No Huddle-Shotgun #4 N.Minicucci rush middle for 5 yards gain to the TECH47 (#8 J.Fields; #94 E.Oguns), 1ST DOWN",401757295270,6,7
64,Delaware,Q2 10:21,1,10,Pass Reception,47,3,"No Huddle-Shotgun #4 N.Minicucci pass complete short left to #19 K.Duplessis caught at TECH44, for 3 yards to the TECH44 (#6 J.Foster)",401757295274,6,7
65,Delaware,Q2 10:21,2,7,Rush,44,3,No Huddle-Shotgun #23 V.Ellison Jr. rush middle for 3 yards gain to the TECH41 (#22 J.Mayfield; #23 A.Jackson Jr.),401757295279,6,7
66,Delaware,Q2 10:21,3,4,Pass Incompletion,41,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short left to #18 S.Wilson thrown to TECH35,401757295283,6,7
67,Delaware,Q2 10:21,4,4,Penalty,41,5,PENALTY DEL Delay Of Game (#4 N.Minicucci) 5 yards from TECH41 to TECH46. NO PLAY,401757295290,6,7
68,Delaware,Q2 7:30,4,9,Punt,46,0,#99 B.Lach punt 31 yards to the TECH15 fair catch by #3 D.Latulas at TECH15,401757295293,6,7
69,Louisiana Tech,Q2 7:30,1,10,Pass Reception,15,18,"No Huddle-Shotgun #7 E.Bullock pass complete short left to #18 M.Jackson caught at TECH33, for 18 yards to the TECH33 (#1 N.Evans), 1ST DOWN",401757295297,7,6
70,Louisiana Tech,Q2 7:30,1,10,Rush,33,4,No Huddle-Shotgun #2 T.Kukuk rush middle for 4 yards gain to the TECH37 (#32 M.Mulumba; #93 J.Hall),401757295302,7,6
71,Louisiana Tech,Q2 7:30,2,6,Pass Reception,37,1,"No Huddle-Shotgun #7 E.Bullock pass complete short left to #22 O.Wiggins caught at TECH34, for 1 yard to the TECH38 (#14 K.Ali; #35 G.Moul)",401757295306,7,6
72,Louisiana Tech,Q2 5:29,2,6,Timeout,37,0,"Timeout Louisiana Tech, clock 05:29",401757295313,7,6
73,Louisiana Tech,Q2 5:29,3,5,Rush,38,5,"No Huddle-Shotgun #2 T.Kukuk rush right for 5 yards gain to the TECH43 (#35 G.Moul; #13 N.Matthews), 1ST DOWN. The previous play is under automatic review - ""Short of the line to gain"". CALL OVERTURNED. (Original Play: No Huddle-Shotgun #2 T.Kukuk rush right for 4 yards gain to the TECH42 (#35 G.Moul; #13 N.Matthews))",401757295319,7,6
74,Louisiana Tech,Q2 5:29,1,10,Pass Reception,43,22,"No Huddle-Shotgun #2 T.Kukuk pass complete short left to #11 J.Mickens caught at DEL45, for 22 yards to the DEL35 (#32 M.Mulumba), 1ST DOWN",401757295324,7,6
75,Louisiana Tech,Q2 5:29,1,10,Rush,65,11,"No Huddle-Shotgun #2 T.Kukuk rush left for 11 yards gain to the DEL24 (#32 M.Mulumba; #14 K.Ali), 1ST DOWN",401757295329,7,6
76,Louisiana Tech,Q2 5:29,1,10,Rush,76,1,No Huddle-Shotgun #2 T.Kukuk rush middle for 1 yard gain to the DEL23 (#9 K.Hunter),401757295333,7,6
77,Louisiana Tech,Q2 5:29,2,9,Rush,77,-2,No Huddle-Shotgun #4 C.Thevenin rush right for 2 yards loss to the DEL25 (#32 M.Mulumba),401757295337,7,6
78,Louisiana Tech,Q2 5:29,3,11,Sack,75,-6,No Huddle-Shotgun #2 T.Kukuk sacked for loss of 6 yards to the DEL31 (#31 B.Gorham),401757295341,7,6
79,Louisiana Tech,Q2 1:55,4,17,Field Goal Missed,69,49,"#43 D.Henderson field goal attempt from 49 yards NO GOOD (H: #48 J.Chance, LS: #41 E.Burch), clock 01:55",401757295345,7,6
80,Delaware,Q2 1:55,1,10,Pass Reception,69,6,"No Huddle-Shotgun #4 N.Minicucci pass complete short middle to #27 J.Silver caught at DEL35, for 6 yards to the DEL37 (#23 A.Jackson Jr.)",401757295349,6,7
81,Delaware,Q2 1:55,2,4,Rush,63,17,"No Huddle-Shotgun #4 N.Minicucci rush left for 17 yards gain to the TECH46 (#8 J.Fields), 1ST DOWN",401757295354,6,7
82,Delaware,Q2 1:55,1,10,Rush,46,13,"No Huddle-Shotgun #4 N.Minicucci rush left for 13 yards gain to the TECH33 (#23 A.Jackson Jr.), out of bounds, 1ST DOWN",401757295358,6,7
83,Delaware,Q2 1:55,1,10,Pass Incompletion,33,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short right to #8 N.Laboy thrown to TECH14,401757295362,6,7
84,Delaware,Q2 1:55,2,10,Pass Reception,33,23,"No Huddle-Shotgun #4 N.Minicucci pass complete short middle to #19 K.Duplessis caught at TECH15, for 23 yards to the TECH10 (#9 M.Mason), 1ST DOWN, PENALTY TECH Holding declined",401757295365,6,7
85,Delaware,Q2 1:55,1,10,Pass Incompletion,10,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short middle to #27 J.Silver thrown to TECH00,401757295376,6,7
86,Delaware,Q2 1:55,2,10,Rush,10,0,No Huddle-Shotgun #4 N.Minicucci rush middle for 0 yards to the TECH10 (#92 L.Condry; #93 J.Bradford),401757295379,6,7
87,Delaware,Q2 1:55,3,10,Pass Incompletion,10,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short middle to #18 S.Wilson thrown to TECH00 QB hurried by #9 M.Mason,401757295383,6,7
88,Delaware,Q2 0:7,4,10,Field Goal Good,10,27,"#91 N.Reed field goal attempt from 27 yards GOOD (H: #99 B.Lach, LS: #49 M.Sills), clock 00:07",401757295386,9,7
89,Louisiana Tech,Q2 0:7,1,10,Kickoff,65,-65,"#91 N.Reed kickoff 65 yards to the TECH00, Touchback",401757295389,9,7
90,Louisiana Tech,Q2 0:7,1,10,Touchback,0,25,"#91 N.Reed kickoff 65 yards to the TECH00, Touchback",401757295389,9,7
91,Louisiana Tech,Q2 0:7,1,10,Rush,25,0,Kneel down by #7 E.Bullock at TECH25 for loss of 0 yards,401757295392,7,9
92,Louisiana Tech,Q2 0:0,1,10,End Period,75,25,End of 2nd quarter.,401757295397,7,9
93,Delaware,Q3 15:0,1,10,Kickoff,35,-65,"#43 D.Henderson kickoff 65 yards to the DEL00, Touchback",401757295404,7,9
94,Delaware,Q3 15:0,1,10,Touchback,100,25,"#43 D.Henderson kickoff 65 yards to the DEL00, Touchback",401757295404,7,9
95,Delaware,Q3 15:0,1,10,Pass Incompletion,75,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short right to #88 E.Sessoms thrown to DEL30,401757295407,9,7
96,Delaware,Q3 15:0,2,10,Pass Reception,75,13,"No Huddle-Shotgun #4 N.Minicucci pass complete short right to #18 S.Wilson caught at DEL30, for 13 yards to the DEL38 (#7 J.Shelby Jr.; #8 J.Fields), 1ST DOWN",401757295410,9,7
97,Delaware,Q3 15:0,1,10,Pass Incompletion,62,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short middle to #19 K.Duplessis thrown to TECH45,401757295415,9,7
98,Delaware,Q3 15:0,2,10,Penalty,62,13,No Huddle-Shotgun #9 J.Kelly rush left for 30 yards gain (3) to the TECH32 (#42 S.Leota) PENALTY DEL Holding (#61 S.Demboski) 10 yards from DEL41 to DEL31,401757295418,9,7
99,Delaware,Q3 15:0,2,17,Pass Incompletion,69,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short right to #19 K.Duplessis thrown to DEL45 QB hurried by #45 J.Odom,401757295423,9,7
100,Delaware,Q3 15:0,3,17,Rush,69,4,No Huddle-Shotgun #4 N.Minicucci rush right for 4 yards gain to the DEL35 (#8 J.Fields),401757295426,9,7
101,Delaware,Q3 12:47,4,13,Punt,65,0,#99 B.Lach punt 36 yards to the TECH29 fair catch by #3 D.Latulas at TECH29,401757295430,9,7
102,Louisiana Tech,Q3 12:47,1,10,Rush,29,4,No Huddle-Shotgun #2 T.Kukuk rush right for 4 yards gain to the TECH33 (#2 M.Pollard; #13 N.Matthews),401757295434,7,9
103,Louisiana Tech,Q3 12:47,2,6,Pass Incompletion,33,0,No Huddle-Shotgun #7 E.Bullock pass incomplete deep right to #1 D.Gandy thrown to DEL40 broken up by #18 J.Kolagbodi,401757295438,7,9
104,Louisiana Tech,Q3 12:47,3,6,Pass Incompletion,33,0,No Huddle-Shotgun #7 E.Bullock pass incomplete short right to #84 E.Finley thrown to TECH45 QB hurried by #52 D.Brogna,401757295441,7,9
105,Louisiana Tech,Q3 12:5,4,6,Punt Return,33,5,"#48 J.Chance punt 56 yards to the DEL11 #19 K.Duplessis return 5 yards to the DEL16 (#41 E.Burch) PENALTY TECH Face Mask (#15 D.Pierro) 15 yards from DEL16 to DEL31, 1ST DOWN",401757295444,7,9
106,Delaware,Q3 12:5,1,10,Rush,69,1,No Huddle-Shotgun #4 N.Minicucci rush left for 1 yard gain to the DEL32 (#97 C.Davis; #23 A.Jackson Jr.),401757295451,9,7
107,Delaware,Q3 12:5,2,9,Pass Reception,68,7,"No Huddle-Shotgun #4 N.Minicucci pass complete short left to #87 D.Lewis caught at DEL34, for 7 yards to the DEL39 (#3 K.Carter; #97 C.Davis)",401757295455,9,7
108,Delaware,Q3 12:5,3,2,Pass Incompletion,61,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short right to #15 J.Thaw thrown to DEL40 QB hurried by #23 A.Jackson Jr.,401757295460,9,7
109,Delaware,Q3 10:46,4,2,Punt,61,0,#99 B.Lach punt 39 yards to the TECH22 fair catch by #3 D.Latulas at TECH22,401757295463,9,7
110,Louisiana Tech,Q3 10:46,1,10,Rush,22,16,"No Huddle-Shotgun #22 O.Wiggins rush middle for 16 yards gain to the TECH38 (#7 K.Seay; #35 G.Moul), 1ST DOWN",401757295467,7,9
111,Louisiana Tech,Q3 10:46,1,10,Rush,38,3,No Huddle-Shotgun #22 O.Wiggins rush middle for 3 yards gain to the TECH41 (#13 T.Salazer; #35 G.Moul),401757295471,7,9
112,Louisiana Tech,Q3 10:46,2,7,Penalty,41,15,"No Huddle-Shotgun #7 E.Bullock pass incomplete short right to #1 D.Gandy thrown to DEL41 QB hurried by #10 B.Matthews PENALTY DEL Pass Interference (#1 N.Evans) 15 yards from TECH41 to DEL44, 1ST DOWN. NO PLAY",401757295475,7,9
113,Louisiana Tech,Q3 10:46,1,10,Pass Reception,56,3,"No Huddle-Shotgun #7 E.Bullock pass complete short right to #16 M.Singleton Jr. caught at DEL42, for 3 yards to the DEL41 (#2 M.Pollard)",401757295479,7,9
114,Louisiana Tech,Q3 10:46,2,7,Rush,59,2,No Huddle-Shotgun #22 O.Wiggins rush right for 2 yards gain to the DEL39 (#14 K.Ali),401757295484,7,9
115,Louisiana Tech,Q3 10:46,3,5,Pass Reception,61,-1,"No Huddle-Shotgun #7 E.Bullock pass complete short middle to #84 E.Finley caught at DEL44, for 1 yard loss to the DEL40 QB hurried by #13 N.Matthews and #33 T.Scott III (#7 K.Seay)",401757295488,7,9
116,Louisiana Tech,Q3 7:3,4,6,Punt,60,0,#48 J.Chance punt 36 yards to the DEL04,401757295496,7,9
