,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
30,SE Louisiana,Q1 2:46,3,23,Rush,93,7,Jaedon Henry run for 7 yds to the SELA 14,401757221101975301,0,0
31,SE Louisiana,Q1 1:59,4,16,Punt,86,51,"Alec Mahler punt for 51 yds , Dedrick Latulas returns for 25 yds to the SELA 40",401757221101984001,0,0
32,Louisiana Tech,Q1 1:59,4,16,Punt Return,35,25,"Alec Mahler punt for 51 yds , Dedrick Latulas returns for 25 yds to the SELA 40",401757221101984001,0,0
33,Louisiana Tech,Q1 1:56,1,10,Penalty,60,0,"(01:59) Shotgun Kukuk,Trey pass incomplete short middle to Finley,Eli thrown to SLU40 PENALTY LAT Intentional Grounding (Kukuk,Trey). NO PLAY.",401757221101984301,0,0
34,Louisiana Tech,Q1 1:48,2,10,Rush,60,-5,Omiri Wiggins run for a loss of 5 yards to the SELA 45,401757221101985101,0,0
35,Louisiana Tech,Q1 1:18,3,15,Pass Reception,55,11,Trey Kukuk pass complete to Eli Finley for 11 yds to the SELA 34,401757221101988101,0,0
36,Louisiana Tech,Q1 1:4,4,4,Penalty,66,-5,"PENALTY LAT False Start (Nelson,Landon) 5 yards from SLU34 to SLU39. NO PLAY.",401757221101989501,0,0
37,Louisiana Tech,Q1 0:46,4,9,Punt,61,30,John Hoyet Chance punt for 30 yds,401757221101995301,0,0
38,SE Louisiana,Q1 0:35,1,10,Rush,91,-1,Brandon Hayes run for a loss of 1 yard to the SELA 8,401757221101996401,0,0
39,SE Louisiana,Q1 0:0,2,11,Rush,92,-1,Rodeo Graham Jr. run for a loss of 1 yard to the SELA 7,401757221101999901,0,0
40,SE Louisiana,Q1 0:0,3,12,Rush,93,1,Kyle Lowe run for 1 yd to the SELA 8,401757221101999902,0,0
41,SE Louisiana,Q1 0:0,4,11,Punt,92,43,"Alec Mahler punt for 43 yds , Dedrick Latulas returns for no gain to the LT 49",401757221101999903,0,0
42,SE Louisiana,Q1 0:0,0,11,End Period,92,0,End of 1st Quarter,401757221101999904,0,0
43,SE Louisiana,Q2 10:6,4,1,Punt,64,38,"Alec Mahler punt for 38 yds, fair catch by Dedrick Latulas at the LT 26",401757221102899301,0,0
44,Louisiana Tech,Q2 10:6,1,10,Rush,26,7,Trey Kukuk run for 7 yds to the LT 33,401757221102899303,0,0
45,Louisiana Tech,Q2 10:6,2,3,Rush,33,-5,Trey Kukuk run for a loss of 5 yards to the LT 28,401757221102899304,0,0
46,Louisiana Tech,Q2 10:6,3,8,Sack,28,-3,Trey Kukuk sacked for a loss of 3 yards to the LT 25,401757221102899305,0,0
47,Louisiana Tech,Q2 8:3,1,10,Rush,49,6,Trey Kukuk run for 6 yds to the SELA 45,401757221102919601,0,0
