,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
33,Louisiana Tech,Q1 1:14,1,10,Rush,50,2,(01:22) Shotgun #0 A.Burnette rush right for 2 yards gain to the LUF48 (#8 B.Williams),401757307138,7,3
34,Louisiana Tech,Q1 0:52,2,8,Pass Incompletion,52,0,(00:55) Shotgun #2 T.Kukuk pass incomplete deep right to #1 D.Gandy thrown to LUF25,401757307142,7,3
35,Louisiana Tech,Q1 0:43,3,8,Rush,52,0,(00:52) Shotgun #2 T.Kukuk rush middle for 0 yards to the LUF48 (#8 B.Williams; #57 A.Hester),401757307145,7,3
36,Louisiana Tech,Q1 0:5,4,8,Punt,52,0,"(00:19) #48 J.Chance punt 33 yards to the LUF15, out of bounds at LUF15",401757307149,7,3
37,Liberty,Q1 0:5,1,10,Rush,85,8,(00:05) Shotgun #15 E.Vasko rush middle for 8 yards gain to the LUF23 (#42 S.Leota; #91 C.Sims),401757307154,3,7
38,Liberty,Q1 0:0,1,10,End Period,85,8,End of 1st quarter.,401757307160,3,7
39,Liberty,Q2 14:52,2,2,Rush,77,36,"(15:00) Shotgun #23 E.Dickens rush right for 36 yards gain to the LAT41 (#6 J.Foster), out of bounds, 1ST DOWN",401757307164,3,7
40,Liberty,Q2 14:24,1,10,Rush,41,5,(14:35) Shotgun #23 E.Dickens rush middle for 5 yards gain to the LAT36 (#8 J.Fields; #98 D.Rieman),401757307170,3,7
41,Liberty,Q2 13:55,2,5,Penalty,36,15,"(13:55) Shotgun #15 E.Vasko pass incomplete deep left to #8 T.Mobley thrown to LAT00 PENALTY LAT Pass Interference (#7 J.Shelby Jr.) 15 yards from LAT36 to LAT21, 1ST DOWN. NO PLAY",401757307174,3,7
42,Liberty,Q2 13:41,1,10,Rush,21,9,(13:51) Shotgun #24 V.Blue rush left for 9 yards gain to the LAT12 (#97 C.Davis),401757307178,3,7
43,Liberty,Q2 13:9,2,1,Rush,12,8,"(13:17) Shotgun #24 V.Blue rush middle for 8 yards gain to the LAT04 (#22 J.Mayfield), 1ST DOWN",401757307182,3,7
44,Liberty,Q2 12:35,1,4,Rush,4,-1,(12:39) Shotgun #15 E.Vasko rush middle for 1 yard loss to the LAT05 (#4 K.Franklin; #9 M.Mason),401757307186,3,7
45,Liberty,Q2 12:1,2,5,Pass Incompletion,5,0,(12:22) Shotgun #15 E.Vasko pass incomplete short middle to #8 T.Mobley thrown to LAT00,401757307190,3,7
46,Liberty,Q2 11:54,3,5,Rush,5,0,(12:01) Shotgun #15 E.Vasko rush middle for 0 yards to the LAT05 (#97 C.Davis),401757307193,3,7
47,Liberty,Q2 11:12,4,5,Field Goal Good,5,23,"(11:19) #43 J.Billingsley field goal attempt from 23 yards GOOD (H: #37 M.Morgan, LS: #47 R.Manis), clock 11:12",401757307197,6,7
48,Louisiana Tech,Q2 11:8,1,10,Kickoff,65,9,(11:12) #37 M.Morgan kickoff 58 yards to the LAT07 #4 C.Thevenin return 9 yards to the LAT16 (#6 C.Bodnar; #34 S.Moore),401757307200,6,7
49,Louisiana Tech,Q2 11:1,1,10,Rush,16,4,(11:08) Shotgun #4 C.Thevenin rush middle for 4 yards gain to the LAT20 (#35 D.Glaud),401757307206,7,6
50,Louisiana Tech,Q2 10:12,2,6,Pass Interception Return,20,5,(10:46) Shotgun #0 A.Burnette pass intercepted by #13 D.Harmon at LUF49 #13 D.Harmon return 26 yards to the LAT25 (#60 R.Brackins III; #6 T.Averhart),401757307210,7,6
51,Liberty,Q2 9:52,1,10,Pass Reception,25,21,"(10:11) Shotgun #15 E.Vasko pass complete deep middle to #0 J.Coleman caught at LAT04, for 21 yards to the LAT04, End Of Play, 1ST DOWN",401757307216,6,7
