,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
91,Louisiana Tech,Q3 14:54,1,10,Kickoff Return (Offense),2,16,"Aeron Burrell kickoff for 63 yds , Fred Robertson return for 16 yds to the LT 18",401752687103854501,10,0
92,Louisiana Tech,Q3 14:49,1,10,Rush,18,-2,Clay Thevenin run for a loss of 2 yards to the LT 16,401752687103855001,0,10
93,Louisiana Tech,Q3 14:5,2,12,Pass Reception,16,3,Trey Kukuk pass complete to Eli Finley for 3 yds to the LT 19,401752687103859401,0,10
94,Louisiana Tech,Q3 13:48,3,9,Penalty,19,15,"(13:54) No Huddle-Shotgun Kukuk,Trey pass incomplete short right thrown to TECH30 QB hurried by Weeks,Whit PENALTY LSU Personal Foul (Guillory,Jacobian) 15 yards from TECH19 to TECH34, 1ST DOWN. NO PLAY.",401752687103865101,0,10
95,Louisiana Tech,Q3 13:41,1,10,Penalty,34,0,"(13:48) No Huddle-Shotgun Kukuk,Trey rush left for 11 yards gain to the TECH45 (Delane,Mansoor; Haulcy,A.J.), out of bounds PENALTY TECH Holding declined LSU Personal Foul (Weeks,West) TECH Holding (Singleton Jr.,Marques) 25 yards from TECH34 to TECH39, 1ST DOWN. NO PLAY.",401752687103865802,0,10
96,Louisiana Tech,Q3 13:21,1,10,Pass Reception,39,5,Trey Kukuk pass complete to Eli Finley for 5 yds to the LT 44,401752687103867803,0,10
97,Louisiana Tech,Q3 13:8,2,5,Rush,44,5,Clay Thevenin run for 5 yds to the LT 49 for a 1ST down,401752687103869103,0,10
98,Louisiana Tech,Q3 12:48,1,10,Pass Incompletion,49,0,Trey Kukuk pass incomplete to Devin Gandy,401752687103875103,0,10
99,Louisiana Tech,Q3 12:40,2,10,Pass Reception,49,0,Trey Kukuk pass complete to Clay Thevenin for no gain to the LT 49,401752687103875903,0,10
100,Louisiana Tech,Q3 12:12,3,10,Rush,49,3,Trey Kukuk run for 3 yds to the LSU 48,401752687103878703,0,10
101,Louisiana Tech,Q3 11:33,4,7,Punt,52,38,"John Hoyet Chance punt for 38 yds, fair catch by Zavion Thomas at the LSU 10",401752687103886601,0,10
