,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
52,Louisiana Tech,Q2 11:19,1,10,Rush,38,4,(11:23) No Huddle-Shotgun #22 O.Wiggins rush middle for 4 yards gain to the LAT42 (#32 D.Russell; #53 S.Finau),401752953227,0,14
53,Louisiana Tech,Q2 10:47,2,6,Rush,42,1,(10:52) No Huddle-Shotgun #22 O.Wiggins rush middle for 1 yard gain to the LAT43 (#23 M.Durrance; #9 C.Francl),401752953231,0,14
54,Louisiana Tech,Q2 10:10,3,5,Rush,43,-1,(10:20) No Huddle-Shotgun #4 C.Thevenin rush left for 1 yard loss to the LAT42 (#93 J.Janikowski; #5 J.Colson),401752953235,0,14
55,Louisiana Tech,Q2 9:33,4,6,Punt,42,0,"(09:40) #48 J.Chance punt 58 yards to the WSU00, Touchback",401752953239,0,14
56,Washington State,Q2 9:33,4,6,Touchback,100,20,"(09:40) #48 J.Chance punt 58 yards to the WSU00, Touchback",401752953239,0,14
57,Washington State,Q2 9:27,1,10,Rush,80,1,(09:33) Shotgun #1 A.Johnson rush middle for 1 yard gain to the WSU21 (#0 S.Fongang),401752953243,14,0
58,Washington State,Q2 8:45,2,9,Pass Reception,79,5,"(08:54) Shotgun #4 Z.Eckhaus pass complete short right to #15 J.Noga caught at WSU26, for 5 yards to the WSU26 QB hurried by #21 Z.Hill, out of bounds at WSU26",401752953247,14,0
59,Washington State,Q2 8:9,3,4,Rush,74,3,(08:18) Shotgun #4 Z.Eckhaus rush middle for 3 yards gain to the WSU29 (#9 M.Mason; #93 J.Bradford),401752953252,14,0
60,Washington State,Q2 7:30,4,1,Punt,71,0,(07:40) #98 R.Harris punt 38 yards to the LAT33,401752953256,14,0
61,Louisiana Tech,Q2 7:20,1,10,Rush,33,6,(07:22) No Huddle-Shotgun #0 A.Burnette rush middle for 6 yards gain to the LAT39 (#44 P.McKenna; #23 M.Durrance),401752953260,0,14
62,Louisiana Tech,Q2 6:49,2,4,Rush,39,4,"(06:51) No Huddle-Shotgun #0 A.Burnette rush middle for 4 yards gain to the LAT43 (#92 D.Dalton), 1ST DOWN",401752953264,0,14
63,Louisiana Tech,Q2 6:7,1,10,Rush,43,10,"(06:15) No Huddle-Shotgun #7 E.Bullock rush middle for 10 yards gain to the WSU47 (#44 P.McKenna), 1ST DOWN",401752953268,0,14
64,Louisiana Tech,Q2 5:33,1,10,Rush,53,5,(05:39) No Huddle-Shotgun #2 T.Kukuk rush middle for 5 yards gain to the WSU42 (#1 T.Large),401752953272,0,14
65,Louisiana Tech,Q2 4:57,2,5,Rush,58,17,"(05:03) No Huddle-Shotgun #2 T.Kukuk rush middle for 17 yards gain to the WSU25 (#2 C.Humphrey), 1ST DOWN",401752953276,0,14
66,Louisiana Tech,Q2 4:26,1,10,Rush,75,1,(04:31) No Huddle-Shotgun #2 T.Kukuk rush middle for 1 yard gain to the WSU24 (#53 S.Finau; #89 D.Fitzmaurice),401752953280,0,14
67,Louisiana Tech,Q2 3:45,2,9,Rush,76,4,(03:52) No Huddle-Shotgun #2 T.Kukuk rush left for 4 yards gain to the WSU20 (#1 T.Large) PENALTY LAT UNS: Unsportsmanlike Conduct (#2 T.Kukuk) 15 yards from WSU20 to WSU35,401752953284,0,14
68,Louisiana Tech,Q2 3:18,2,9,Timeout,76,0,"Timeout Louisiana Tech, clock 03:18",401752953292,0,14
69,Louisiana Tech,Q2 3:11,3,20,Rush,65,6,(03:16) No Huddle-Shotgun #2 T.Kukuk rush middle for 6 yards gain to the WSU29 (#44 P.McKenna),401752953289,0,14
70,Louisiana Tech,Q2 2:31,4,14,Field Goal Missed,71,47,"(02:36) #43 D.Henderson field goal attempt from 47 yards NO GOOD (H: #48 J.Chance, LS: #41 E.Burch), clock 02:31",401752953295,0,14
71,Washington State,Q2 2:24,1,10,Pass Reception,71,1,"(02:31) Shotgun #4 Z.Eckhaus pass complete short left to #9 K.Vorhees caught at WSU27, for 1 yard to the WSU30 (#1 M.Richard), out of bounds",401752953299,14,0
72,Washington State,Q2 2:0,1,10,Timeout,71,0,"Timeout Washington State, clock 02:00",401752953306,14,0
73,Washington State,Q2 1:53,2,9,Rush,70,0,(01:59) Shotgun #4 Z.Eckhaus rush middle for 0 yards to the WSU30 (#97 C.Davis),401752953304,14,0
74,Louisiana Tech,Q2 1:49,2,9,Timeout,70,0,"Timeout Louisiana Tech, clock 01:49",401752953311,0,14
75,Louisiana Tech,Q2 1:42,3,9,Timeout,70,0,"Timeout Louisiana Tech, clock 01:42",401752953317,0,14
76,Washington State,Q2 1:39,3,9,Pass Reception,70,5,"(01:49) Shotgun #4 Z.Eckhaus pass complete short middle to #3 M.Woods caught at WSU34, for 5 yards to the WSU35 (#22 J.Mayfield)",401752953309,14,0
77,Washington State,Q2 1:32,4,4,Punt,65,0,(01:42) #98 R.Harris punt 28 yards to the LAT37,401752953315,14,0
78,Louisiana Tech,Q2 1:20,1,10,Pass Reception,37,3,"(01:29) No Huddle-Shotgun #2 T.Kukuk pass complete short left to #84 E.Finley caught at LAT35, for 3 yards to the LAT40 (#2 C.Humphrey; #44 P.McKenna)",401752953321,0,14
79,Louisiana Tech,Q2 0:57,2,7,Rush,40,10,"(00:58) No Huddle-Shotgun #4 C.Thevenin rush right for 10 yards gain to the LAT50 (#1 T.Large), out of bounds, 1ST DOWN",401752953326,0,14
80,Louisiana Tech,Q2 0:47,1,10,Pass Reception,50,1,"(00:56) No Huddle-Shotgun #2 T.Kukuk pass complete short left to #15 D.Pierro caught at LAT47, for 1 yard to the WSU49 (#10 B.Peleti)",401752953330,0,14
81,Louisiana Tech,Q2 0:26,2,9,Pass Incompletion,51,0,(00:29) No Huddle-Shotgun #2 T.Kukuk pass incomplete short left to #1 D.Gandy thrown to WSU45,401752953335,0,14
82,Louisiana Tech,Q2 0:18,3,9,Pass Reception,51,11,"(00:25) No Huddle-Shotgun #2 T.Kukuk pass complete short left to #4 C.Thevenin caught at WSU48, for 11 yards to the WSU38 (#23 M.Durrance; #9 C.Francl), 1ST DOWN",401752953338,0,14
83,Louisiana Tech,Q2 0:16,1,10,Pass Incompletion,62,0,"(00:16) No Huddle-Shotgun #2 T.Kukuk pass incomplete, Spike",401752953343,0,14
84,Louisiana Tech,Q2 0:9,2,10,Pass Incompletion,62,0,(00:16) No Huddle-Shotgun #2 T.Kukuk pass incomplete short right to #11 J.Mickens thrown to WSU30,401752953346,0,14
85,Washington State,Q2 0:9,2,10,Timeout,62,0,"Timeout Washington State, clock 00:09",401752953351,14,0
