,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
32,UTEP,Q1 5:36,3,8,Pass Incompletion,73,0,Malachi Nelson pass incomplete to Jaylan Brown,401757272101946301,0,7
33,UTEP,Q1 5:24,4,8,Punt,73,39,"Noah Botsford punt for 39 yds , Dedrick Latulas returns for 12 yds to the LT 46",401757272101947501,0,7
34,Louisiana Tech,Q1 5:24,4,8,Punt Return,34,12,"Noah Botsford punt for 39 yds , Dedrick Latulas returns for 12 yds to the LT 46",401757272101947501,0,7
35,UTEP,Q1 5:24,4,8,Punt,73,39,"Noah Botsford punt for 39 yds , Dedrick Latulas returns for 12 yds to the LT 23",401757272101947502,0,7
36,Louisiana Tech,Q1 5:24,4,8,Punt Return,34,12,"Noah Botsford punt for 39 yds , Dedrick Latulas returns for 12 yds to the LT 23",401757272101947502,0,7
37,Louisiana Tech,Q1 5:18,1,10,Sack,23,-4,Blake Baker sacked by Cole Gustafson for a loss of 4 yards to the LT 19,401757272101948101,7,0
38,Louisiana Tech,Q1 4:47,2,14,Rush,19,5,Clay Thevenin run for 5 yds to the LT 24,401757272101955201,7,0
39,Louisiana Tech,Q1 4:9,3,9,Pass Incompletion,24,0,Blake Baker pass incomplete to David Pierro,401757272101959001,7,0
40,Louisiana Tech,Q1 3:57,4,9,Punt,24,47,"John Hoyet Chance punt for 47 yds , Eric Willis III returns for 13 yds to the UTEP 42",401757272101964201,7,0
41,UTEP,Q1 3:57,4,9,Punt Return,71,13,"John Hoyet Chance punt for 47 yds , Eric Willis III returns for 13 yds to the UTEP 42",401757272101964201,7,0
42,UTEP,Q1 3:51,1,10,Pass Incompletion,58,0,Malachi Nelson pass incomplete to Eric Willis III,401757272101964801,0,7
43,UTEP,Q1 3:43,2,10,Pass Reception,58,2,Malachi Nelson pass complete to Trevon Tate for 2 yds to the UTEP 44,401757272101965601,0,7
44,UTEP,Q1 3:3,3,8,Pass Reception,56,4,Malachi Nelson pass complete to Trevon Tate for 4 yds to the UTEP 48,401757272101969601,0,7
45,UTEP,Q1 2:26,4,4,Pass Incompletion,52,0,Malachi Nelson pass incomplete to Trevon Tate,401757272101977301,0,7
46,Louisiana Tech,Q1 2:20,1,10,Rush,52,5,Blake Baker run for 5 yds to the UTEP 43,401757272101977901,7,0
47,Louisiana Tech,Q1 2:0,2,5,Pass Reception,57,2,Blake Baker pass complete to Dedrick Latulas for 2 yds to the UTEP 41,401757272101979901,7,0
48,Louisiana Tech,Q1 1:18,3,3,Pass Reception,59,27,Blake Baker pass complete to Marlion Jackson for 27 yds to the UTEP 14 for a 1ST down,401757272101988101,7,0
49,Louisiana Tech,Q1 0:48,1,10,Rush,86,9,Omiri Wiggins run for 9 yds to the UTEP 5,401757272101995101,7,0
50,Louisiana Tech,Q1 0:0,2,1,Rush,95,-1,Blake Baker run for a loss of 1 yard to the UTEP 6,401757272101999901,7,0
51,Louisiana Tech,Q1 0:0,0,1,End Period,95,-1,End of 1st Quarter,401757272101999902,7,0
52,Louisiana Tech,Q2 14:55,3,2,Pass Interception Return,94,6,"Blake Baker pass intercepted, touchback. Justin Content return for no gain",401757272102854401,7,0
53,UTEP,Q2 14:55,3,2,Touchback,100,20,"Blake Baker pass intercepted, touchback. Justin Content return for no gain",401757272102854401,7,0
54,UTEP,Q2 14:50,1,10,Rush,80,2,Shay Smith run for 2 yds to the UTEP 22,401757272102854901,0,7
55,UTEP,Q2 14:22,2,8,Rush,78,4,Shay Smith run for 4 yds to the UTEP 26,401757272102857701,0,7
56,UTEP,Q2 13:41,3,4,Rush,74,0,Hahsaun Wilson run for no gain to the UTEP 26,401757272102865801,0,7
57,UTEP,Q2 13:2,4,4,Punt,74,43,"Noah Botsford punt for 43 yds, fair catch by Dedrick Latulas at the LT 31",401757272102869701,0,7
58,Louisiana Tech,Q2 13:2,2,10,Timeout,31,0,"Timeout UTEP, clock 13:02",401757272102869704,7,0
59,Louisiana Tech,Q2 12:56,1,10,Rush,31,0,Clay Thevenin run for no gain to the LT 31,401757272102874301,7,0
60,Louisiana Tech,Q2 12:27,2,10,Pass Incompletion,31,0,Blake Baker pass incomplete to Devin Gandy,401757272102877201,7,0
61,Louisiana Tech,Q2 12:19,3,10,Pass Reception,31,5,Blake Baker pass complete to Devin Gandy for 5 yds to the LT 36,401757272102878001,7,0
62,Louisiana Tech,Q2 11:41,4,5,Punt,36,52,John Hoyet Chance punt for 52 yds,401757272102885801,7,0
63,UTEP,Q2 11:31,1,10,Rush,88,1,Ashten Emory run for 1 yd to the UTEP 13,401757272102886801,0,7
64,UTEP,Q2 11:7,2,9,Pass Reception,87,10,Malachi Nelson pass complete to Ashten Emory for 10 yds to the UTEP 23 for a 1ST down,401757272102889201,0,7
65,UTEP,Q2 10:40,1,10,Pass Incompletion,77,0,Malachi Nelson pass incomplete to Kenny Odom,401757272102895901,0,7
66,UTEP,Q2 10:34,2,10,Rush,77,2,Ashten Emory run for 2 yds to the UTEP 25,401757272102896501,0,7
67,UTEP,Q2 9:56,3,8,Pass Incompletion,75,0,Malachi Nelson pass incomplete to Wondame Davis Jr.,401757272102904301,0,7
68,UTEP,Q2 9:43,4,8,Punt,75,58,"Noah Botsford punt for 58 yds , Dedrick Latulas returns for 21 yds to the LT 38",401757272102905601,0,7
69,Louisiana Tech,Q2 9:43,4,8,Punt Return,17,21,"Noah Botsford punt for 58 yds , Dedrick Latulas returns for 21 yds to the LT 38",401757272102905601,0,7
70,UTEP,Q2 9:43,4,8,Punt,75,58,"Noah Botsford punt for 58 yds , Dedrick Latulas returns for 21 yds to the LT 9",401757272102905603,0,7
71,Louisiana Tech,Q2 9:43,4,8,Punt Return,17,21,"Noah Botsford punt for 58 yds , Dedrick Latulas returns for 21 yds to the LT 9",401757272102905603,0,7
72,Louisiana Tech,Q2 9:31,1,10,Pass Reception,9,9,Blake Baker pass complete to Marques Singleton Jr. for 9 yds to the LT 18,401757272102906801,7,0
73,Louisiana Tech,Q2 9:15,2,1,Rush,18,6,Omiri Wiggins run for 6 yds to the LT 24 for a 1ST down,401757272102908401,7,0
74,Louisiana Tech,Q2 8:52,1,10,Rush,24,0,Omiri Wiggins run for no gain to the LT 24,401757272102914701,7,0
75,Louisiana Tech,Q2 8:24,2,10,Pass Incompletion,24,0,Blake Baker pass incomplete to Marques Singleton Jr.,401757272102917501,7,0
76,Louisiana Tech,Q2 8:19,3,10,Sack,24,-7,Blake Baker sacked for a loss of 7 yards to the LT 17,401757272102918001,7,0
77,Louisiana Tech,Q2 7:42,4,17,Punt,17,42,"John Hoyet Chance punt for 42 yds, fair catch by Eric Willis III at the UTEP 41",401757272102925701,7,0
78,UTEP,Q2 7:36,1,10,Rush,59,5,Hahsaun Wilson run for 5 yds to the UTEP 46,401757272102926301,0,7
79,UTEP,Q2 7:5,2,5,Pass Reception,54,7,Malachi Nelson pass complete to Josh Schuchts for 7 yds to the LT 47 for a 1ST down,401757272102929401,0,7
80,UTEP,Q2 6:38,1,10,Pass Incompletion,47,0,Malachi Nelson pass incomplete to Hahsaun Wilson,401757272102936101,0,7
81,UTEP,Q2 6:32,2,10,Rush,47,-1,Hahsaun Wilson run for a loss of 1 yard to the LT 48,401757272102936701,0,7
82,UTEP,Q2 5:51,3,11,Pass Reception,48,2,Malachi Nelson pass complete to Hahsaun Wilson for 2 yds to the LT 46,401757272102944801,0,7
83,UTEP,Q2 5:10,4,9,Punt,46,46,Malachi Nelson punt for 46 yds for a touchback,401757272102948901,0,7
84,Louisiana Tech,Q2 5:10,4,9,Touchback,0,20,Malachi Nelson punt for 46 yds for a touchback,401757272102948901,0,7
85,Louisiana Tech,Q2 5:5,1,10,Rush,20,4,Clay Thevenin run for 4 yds to the LT 24,401757272102949401,7,0
86,Louisiana Tech,Q2 4:28,2,6,Pass Reception,24,10,Blake Baker pass complete to Devin Gandy for 10 yds to the LT 34 for a 1ST down,401757272102957101,7,0
87,Louisiana Tech,Q2 4:6,1,10,Rush,34,2,Clay Thevenin run for 2 yds to the LT 36,401757272102959301,7,0
88,Louisiana Tech,Q2 3:33,2,8,Pass Reception,36,10,Blake Baker pass complete to Dane Benedix for 10 yds to the LT 46 for a 1ST down,401757272102966601,7,0
89,Louisiana Tech,Q2 3:10,1,10,Rush,46,4,Blake Baker run for 4 yds to the 50 yard line,401757272102968901,7,0
90,Louisiana Tech,Q2 2:30,2,6,Rush,50,7,Clay Thevenin run for 7 yds to the UTEP 43 for a 1ST down,401757272102976901,7,0
91,Louisiana Tech,Q2 2:0,1,10,Timeout,57,0,"Timeout UTEP, clock 02:00",401757272102979901,7,0
92,Louisiana Tech,Q2 1:53,1,10,Rush,57,-4,Clay Thevenin run for a loss of 4 yards to the UTEP 47,401757272102984601,7,0
93,Louisiana Tech,Q2 1:8,2,14,Pass Reception,53,12,Blake Baker pass complete to Marlion Jackson for 12 yds to the UTEP 35,401757272102989101,7,0
94,Louisiana Tech,Q2 0:43,3,2,Rush,65,8,Omiri Wiggins run for 8 yds to the UTEP 27 for a 1ST down,401757272102995601,7,0
95,Louisiana Tech,Q2 0:43,1,10,Timeout,73,0,"Timeout UTEP, clock 00:43",401757272102995603,7,0
96,Louisiana Tech,Q2 0:39,1,10,Rush,73,2,Blake Baker run for 2 yds to the UTEP 25,401757272102996001,7,0
97,Louisiana Tech,Q2 0:17,2,8,Pass Reception,75,2,Blake Baker pass complete to Dane Benedix for 2 yds to the UTEP 23,401757272102998201,7,0
98,Louisiana Tech,Q2 0:3,3,6,Fumble Recovery (Own),77,-13,"Blake Baker sacked by Udoka Ezeani for a loss of 13 yards to the LT 30 Blake Baker fumbled, recovered by LT Jayden Wilson , return for 0 yards",401757272102999601,7,0
99,Louisiana Tech,Q2 0:3,1,10,Timeout,30,0,"Timeout Louisiana Tech, clock 00:03",401757272102999605,7,0
100,UTEP,Q2 0:0,1,10,Blocked Field Goal,30,47,Carlos Arreola 47 yd FG BLOCKED blocked by Kameron Carter,401757272102999901,0,7
101,UTEP,Q2 0:0,0,0,End of Half,100,-70,End of 2nd Quarter,401757272102999903,0,7
102,Louisiana Tech,Q3 15:0,1,10,Kickoff,65,-65,Jackson Cleaver kickoff for 65 yds for a touchback,401757272103849903,0,7
103,Louisiana Tech,Q3 15:0,1,10,Touchback,0,25,Jackson Cleaver kickoff for 65 yds for a touchback,401757272103849903,0,7
104,Louisiana Tech,Q3 14:50,1,10,Pass Reception,25,5,Blake Baker pass complete to Marlion Jackson for 5 yds to the LT 30,401757272103854901,7,0
105,Louisiana Tech,Q3 14:23,2,5,Rush,30,7,Omiri Wiggins run for 7 yds to the LT 37 for a 1ST down,401757272103857601,7,0
106,Louisiana Tech,Q3 14:3,1,10,Rush,37,4,Omiri Wiggins run for 4 yds to the LT 41,401757272103859601,7,0
107,Louisiana Tech,Q3 13:31,2,6,Pass Incompletion,41,0,Blake Baker pass incomplete to Devin Gandy,401757272103866801,7,0
108,Louisiana Tech,Q3 13:23,3,6,Pass Reception,41,5,Blake Baker pass complete to Marques Singleton Jr. for 5 yds to the LT 46,401757272103867601,7,0
109,Louisiana Tech,Q3 12:41,4,1,Fumble Recovery (Own),46,-9,"Blake Baker sacked by Udoka Ezeani for a loss of 9 yards to the LT 37 Blake Baker fumbled, recovered by LT Micah Davey , return for 0 yards",401757272103875801,7,0
